app_num,app_name,app_id,release_date,price,price_decimal,user_score_meta_score,owners,playtime_median,developer,developer2,publisher,publisher2
5062,Web Designer 15 Premium Steam Edition,770620,2/22/2018,7499,$74.99 ,N/A (N/A),3000,00:00 (00:00),MAGIX Software GmbH,MAGIX Software GmbH,MAGIX Software GmbH,MAGIX Software GmbH
5063,TAL: Arctic 2,906010,8/3/2018,49,$0.49 ,N/A (N/A),3000,00:00 (00:00),Snkl Studio,Snkl Studio,Snkl Studio,Snkl Studio
5064,Flying Bacon:Ukrainian Air Force,776670,1/10/2018,99,$0.99 ,N/A (N/A),12000,00:00 (00:00),CSM,CSM,W.T.B.,W.T.B.
5065,Last Rites,814610,4/13/2018,699,$6.99 ,N/A (N/A),7000,00:00 (00:00),Ocean Software,Ocean Software,Ziggurat,Ziggurat
5066,R.O.V.E.R.,870160,8/17/2018,599,$5.99 ,N/A (N/A),2000,00:00 (00:00),SoerGame,SoerGame,SoerGame,SoerGame
5067,Swipe Fruit Smash,874200,6/25/2018,499,$4.99 ,N/A (N/A),9000,00:00 (00:00),Fabio Cunha,Fabio Cunha,Fabio Cunha,Fabio Cunha
5068,Best Life Simulator,949960,11/23/2018,199,$1.99 ,N/A (N/A),1000,00:00 (00:00),"Khramov Serhii, Pohrebnyi Dmytro","Khramov Serhii, Pohrebnyi Dmytro",Balance,Balance
5069,Crucible Falls: Together Forever,834750,4/21/2018,499,$4.99 ,N/A (N/A),11000,00:00 (00:00),BAKENEKO GAMES,BAKENEKO GAMES,BAKENEKO GAMES,BAKENEKO GAMES
5073,Surgera VR,763860,3/4/2018,0,Free,N/A (N/A),24000,00:00 (00:00),"HealthCare VR Innovations, Inc.","HealthCare VR Innovations, Inc.","HealthCare VR Innovations, Inc.","HealthCare VR Innovations, Inc."
5074,Pinball 2018,856430,5/18/2018,199,$1.99 ,N/A (N/A),13000,00:00 (00:00),Bullid Games,Bullid Games,Bullid Games,Bullid Games
5075,The Commission: Organized Crime Grand Strategy,798830,8/23/2018,499,$4.99 ,N/A (N/A),1000,00:00 (00:00),302 Interactive,302 Interactive,2:30 AM Studios,2:30 AM Studios
5076,CARDCORE,979170,11/26/2018,0,N/A,N/A (N/A),42000,00:00 (00:00),"Azorian, kron0s_alexey, Pavel_Balakin","Azorian, kron0s_alexey, Pavel_Balakin",Elina Faritovna Balakina,Elina Faritovna Balakina
5077,Stunt Hill,818790,3/25/2018,199,$1.99 ,N/A (N/A),7000,00:00 (00:00),CasGames,CasGames,CasGames,CasGames
5080,King and Assassins,603460,8/8/2018,699,$6.99 ,N/A (N/A),7000,00:00 (00:00),Playsoft,Playsoft,Asmodee Digital,Asmodee Digital
5083,Colour Box,810690,3/9/2018,0,Free,N/A (N/A),3000,00:00 (00:00),Daniel Michaneck,Daniel Michaneck,Daniel Michaneck,Daniel Michaneck
5084,Ashi Wash,820210,4/30/2018,299,$2.99 ,N/A (N/A),1000,00:00 (00:00),Two Glass Hams,Two Glass Hams,Two Glass Hams,Two Glass Hams
5085,Rainy Day Racer,862130,7/12/2018,399,$3.99 ,N/A (N/A),2000,00:00 (00:00),illegaldogs,illegaldogs,illegaldogs,illegaldogs
5086,Combat Rush,906280,8/14/2018,299,$2.99 ,N/A (N/A),1000,00:00 (00:00),CreptsyStudio,CreptsyStudio,CreptsyStudio,CreptsyStudio
5087,Slither Link,931090,9/10/2018,99,$0.99 ,N/A (N/A),1000,00:00 (00:00),Zkolibre Studio,Zkolibre Studio,Zkolibre Studio,Zkolibre Studio
5088,ReThink 2,934410,10/2/2018,999,$9.99 ,N/A (N/A),2000,00:00 (00:00),Yaeko,Yaeko,Yaeko,Yaeko
5090,Gnomes Garden: Christmas Story,940800,12/11/2018,1499,$14.99 ,N/A (N/A),1000,00:00 (00:00),Toyman,Toyman,8floor,8floor
5091,Dave,833980,11/30/2018,399,$3.99 ,N/A (N/A),1000,00:00 (00:00),Rosyaev,Rosyaev,Rosyaev,Rosyaev
5092,Goaltender VR,558750,2/19/2018,0,N/A,N/A (N/A),1000,00:00 (00:00),RunByCoffee,RunByCoffee,RunByCoffee,RunByCoffee
5095,HOT PINK,684320,5/24/2018,999,$9.99 ,N/A (N/A),3000,00:00 (00:00),Wildgrass,Wildgrass,Wildgrass,Wildgrass
5097,ADAPTR,516570,10/31/2018,1499,$14.99 ,N/A (N/A),1000,00:00 (00:00),ProjectorGames,ProjectorGames,ProjectorGames,ProjectorGames
5098,PolyCube,798790,11/19/2018,0,Free,N/A (N/A),22000,00:00 (00:00),{COMPANY_NAME_GOES_HERE},{COMPANY_NAME_GOES_HERE},{COMPANY_NAME_GOES_HERE},{COMPANY_NAME_GOES_HERE}
5099,Super Bit Adventure: Paragons of Life,778640,2/27/2018,99,$0.99 ,N/A (N/A),1000,00:00 (00:00),ZiomatrixX,ZiomatrixX,3rd Pinnacle Games,3rd Pinnacle Games
5100,Lizard,400280,2/6/2018,999,$9.99 ,N/A (N/A),1000,00:00 (00:00),Brad Smith,Brad Smith,Brad Smith,Brad Smith
5101,The Directed,781670,3/7/2018,0,Free,N/A (N/A),1000,00:00 (00:00),Magnolia Art,Magnolia Art,Magnolia Art,Magnolia Art
5102,A Rite from the Stars,792370,7/19/2018,1499,$14.99 ,N/A (N/A),1000,00:00 (00:00),"Risin' Goat, Flying Beast Labs","Risin' Goat, Flying Beast Labs",Phoenix Online Publishing,Phoenix Online Publishing
5103,Super Jigsaw Puzzle: Space,951700,10/26/2018,149,$1.49 ,N/A (N/A),2000,00:00 (00:00),Flat Cat Games,Flat Cat Games,Flat Cat Games,Flat Cat Games
5104,Galactic Shipwright,705380,10/5/2018,599,$5.99 ,N/A (N/A),2000,00:00 (00:00),NanoidGames,NanoidGames,NanoidGames,NanoidGames
5105,Scuttlers,689040,9/3/2018,499,$4.99 ,N/A (N/A),1000,00:00 (00:00),Open Mid Interactive,Open Mid Interactive,Open Mid Interactive,Open Mid Interactive
5106,VR Mini Bowling,736340,12/5/2018,499,$4.99 ,N/A (N/A),3000,00:00 (00:00),Brian Macumber,Brian Macumber,Brian Macumber,Brian Macumber
5107,Farm Mania 2,573710,1/15/2018,499,$4.99 ,N/A (N/A),2000,00:05 (00:05),Realore,Realore,Qumaron,Qumaron
5108,Whispering Flames,896500,11/17/2018,149,$1.49 ,N/A (N/A),3000,00:00 (00:00),Red Cattus,Red Cattus,Red Cattus,Red Cattus
5109,Star Sky 3,933770,9/25/2018,159,$1.59 ,N/A (N/A),8000,00:00 (00:00),"Mårten Jonsson, JMJ Interactive","Mårten Jonsson, JMJ Interactive",PLAYISM,PLAYISM
5110,Hexanome,956010,12/10/2018,299,$2.99 ,N/A (N/A),3000,00:00 (00:00),Abdullah Firat,Abdullah Firat,Abdullah Firat,Abdullah Firat
5111,Three Kingdoms:Ancient battlefield,985020,12/20/2018,0,Free,N/A (N/A),2000,00:00 (00:00),"<U+771F><U+5B9E><U+6A21><U+62DF><U+7AD9>, <U+771F><U+5B9E><U+6A21><U+62DF><U+7AD9>","<U+771F><U+5B9E><U+6A21><U+62DF><U+7AD9>, <U+771F><U+5B9E><U+6A21><U+62DF><U+7AD9>","<U+771F><U+5B9E><U+6A21><U+62DF><U+7AD9>, <U+771F><U+5B9E><U+6A21><U+62DF><U+7AD9>","<U+771F><U+5B9E><U+6A21><U+62DF><U+7AD9>, <U+771F><U+5B9E><U+6A21><U+62DF><U+7AD9>"
5112,PIXEL ZUMBI,608630,2/2/2018,199,$1.99 ,N/A (N/A),16000,00:00 (00:00),Amilton Neves,Amilton Neves,Total Mayhem Games,Total Mayhem Games
5113,Animals Memory: Dogs,778340,1/16/2018,399,$3.99 ,N/A (N/A),1000,00:00 (00:00),Laush Dmitriy Sergeevich,Laush Dmitriy Sergeevich,Laush Studio,Laush Studio
5114,ALASKA,800490,2/22/2018,399,$3.99 ,N/A (N/A),1000,00:00 (00:00),Wreck Tangle Games,Wreck Tangle Games,Wreck Tangle Games,Wreck Tangle Games
5115,PUZZLE: LANDSCAPES,909480,8/8/2018,99,$0.99 ,N/A (N/A),4000,00:00 (00:00),AFBIK Studio,AFBIK Studio,AFBIK Studio,AFBIK Studio
5116,My Maid Girlfriend,824470,9/3/2018,999,$9.99 ,N/A (N/A),9000,00:00 (00:00),Genius inc.,Genius inc.,Genius inc.,Genius inc.
5117,ASCENT: Crash Landing,932790,11/9/2018,399,$3.99 ,N/A (N/A),5000,00:00 (00:00),SPARK Games,SPARK Games,SPARK Games,SPARK Games
5118,The young mathematician: Easy difficulty,935860,9/20/2018,199,$1.99 ,N/A (N/A),2000,00:00 (00:00),Laush Dmitriy Sergeevich,Laush Dmitriy Sergeevich,Laush Studio,Laush Studio
5119,Tennis Arcade VR,751730,7/20/2018,999,$9.99 ,N/A (N/A),1000,00:00 (00:00),"ITC Studio, Software Wolf","ITC Studio, Software Wolf","Software Wolf, ITC Studio","Software Wolf, ITC Studio"
5120,Unrect,765230,1/18/2018,299,$2.99 ,N/A (N/A),3000,00:00 (00:00),Sedat Güç,Sedat Güç,Crealode Games,Crealode Games
5121,The Warriorlock,340500,9/13/2018,49,$0.49 ,N/A (N/A),6000,00:00 (00:00),Fellstrike Games,Fellstrike Games,Fellstrike Games,Fellstrike Games
5122,Danger Room VR,852250,9/1/2018,0,Free,N/A (N/A),24000,00:00 (00:00),The Game Forger,The Game Forger,The Game Forger,The Game Forger
5124,Paint It Black,810630,3/20/2018,299,$2.99 ,N/A (N/A),2000,00:00 (00:00),Decabry,Decabry,Decabry,Decabry
5125,<U+5C38><U+72F1><U+672B><U+65E5> Dead Prison,923820,9/11/2018,0,Free,N/A (N/A),9000,00:00 (00:00),Axe Studio,Axe Studio,"Guangzhou Dingxiang Cyber Technology Co.,Ltd.","Guangzhou Dingxiang Cyber Technology Co.,Ltd."
5126,Knights of the Card Table,998850,12/28/2018,499,$4.99 ,N/A (N/A),1000,00:00 (00:00),Ponywolf,Ponywolf,"Ponywolf, LLC","Ponywolf, LLC"
5127,Blood 'n Bikinis,596200,10/17/2018,999,$9.99 ,N/A (N/A),4000,00:00 (00:00),Juicy Melons Inc.,Juicy Melons Inc.,<U+5927><U+304D><U+304F><U+3066><U+5F37><U+3044>,<U+5927><U+304D><U+304F><U+3066><U+5F37><U+3044>
5130,GraviSound,932480,6/18/2018,129,$1.29 ,N/A (N/A),5000,00:00 (00:00),URUS GAMES,URUS GAMES,URUS GAMES,URUS GAMES
5133,PRE:ONE,820840,4/25/2018,999,$9.99 ,N/A (N/A),2000,00:00 (00:00),PDDS,PDDS,PDDS ENT,PDDS ENT
5134,Fairy Escape,841030,4/27/2018,199,$1.99 ,N/A (N/A),41000,00:00 (00:00),For Kids,For Kids,For Kids,For Kids
5135,PC Check & Tuning 2019 Steam Edition,876950,7/18/2018,0,N/A,N/A (N/A),2000,00:00 (00:00),MAGIX Software GmbH,MAGIX Software GmbH,MAGIX Software GmbH,MAGIX Software GmbH
5136,Arkane Rush,947290,10/19/2018,299,$2.99 ,N/A (N/A),2000,00:00 (00:00),Mafu Games,Mafu Games,Mafu Games,Mafu Games
5137,<U+592A><U+5E73><U+6D0B><U+4E4B><U+5D50>6 ~ <U+53F2><U+4E0A><U+6700><U+5927><U+7684><U+6FC0><U+6230><U+8AFE><U+66FC><U+7B2C><U+653B><U+9632><U+6230>! Pacific Storm 6 - Battle for Normandy,870520,11/30/2018,2499,$24.99 ,N/A (N/A),2000,00:00 (00:00),SystemSoft Alpha Cooperation,SystemSoft Alpha Cooperation,<U+82F1><U+7279><U+885B><U+591A><U+5A92><U+9AD4><U+80A1><U+4EFD><U+6709><U+9650><U+516C><U+53F8>,<U+82F1><U+7279><U+885B><U+591A><U+5A92><U+9AD4><U+80A1><U+4EFD><U+6709><U+9650><U+516C><U+53F8>
5139,HANZ!,921770,10/16/2018,499,$4.99 ,N/A (N/A),7000,00:00 (00:00),DimleTeam,DimleTeam,DimleTeam,DimleTeam
5140,The Cage,894930,9/21/2018,99,$0.99 ,N/A (N/A),7000,00:00 (00:00),"<U+5B85><U+7F8A>, <U+9F99><U+4E8C>","<U+5B85><U+7F8A>, <U+9F99><U+4E8C>",0Cube,0Cube
5141,Beer Pong League,642190,11/30/2018,499,$4.99 ,N/A (N/A),1000,00:00 (00:00),Polyverse Studio,Polyverse Studio,Polyverse Studio,Polyverse Studio
5142,Ilhumia,890840,12/21/2018,0,N/A,N/A (N/A),12000,00:00 (00:00),Dorian LE THAI BINH,Dorian LE THAI BINH,Dorian LE THAI BINH,Dorian LE THAI BINH
5143,Kawaii Rainbow Portal,823920,3/27/2018,199,$1.99 ,N/A (N/A),10000,00:00 (00:00),CSM,CSM,W.T.B.,W.T.B.
5144,Season Up,832470,4/6/2018,199,$1.99 ,N/A (N/A),8000,00:00 (00:00),LillyWelland inc.,LillyWelland inc.,Bitlock Studio,Bitlock Studio
5145,DJ Mix Pads,845420,5/4/2018,1799,$17.99 ,N/A (N/A),1000,00:00 (00:00),Music Paradise,Music Paradise,Music Paradise,Music Paradise
5146,Slavicus,941160,10/18/2018,499,$4.99 ,N/A (N/A),4000,00:00 (00:00),Svyatoslav Pilipenko,Svyatoslav Pilipenko,Svyatoslav Pilipenko,Svyatoslav Pilipenko
5147,Movavi Video Converter Premium 19,973590,12/5/2018,4995,$49.95 ,N/A (N/A),1000,00:00 (00:00),Movavi Software,Movavi Software,Movavi Software,Movavi Software
5149,Build Wars,816240,4/20/2018,0,Free,N/A (N/A),4000,00:00 (00:00),Alda Games,Alda Games,Alda Games,Alda Games
5150,Need a packet?,885380,8/20/2018,1399,$13.99 ,N/A (N/A),5000,00:00 (00:00),Marginal act,Marginal act,Marginal act,Marginal act
5151,S.F.77,888800,9/13/2018,0,Free,N/A (N/A),21000,00:00 (00:00),mkaatr,mkaatr,mkaatr,mkaatr
5152,Dungeon Girl,494090,7/30/2018,599,$5.99 ,N/A (N/A),32000,00:00 (00:00),Inu to Neko,Inu to Neko,Fruitbat Factory,Fruitbat Factory
5153,The Evil Party,773230,1/8/2018,99,$0.99 ,N/A (N/A),12000,00:00 (00:00),Irvin Vaush,Irvin Vaush,Irvin Vaush,Irvin Vaush
5154,Russian Gangsta In HELL,854190,5/9/2018,99,$0.99 ,N/A (N/A),3000,00:00 (00:00),"Nikita "" Ghost_RUS""","Nikita ""Ghost_RUS""",Ghost_RUS Games,Ghost_RUS Games
5155,Kill Him! Online Wars,817250,6/8/2018,399,$3.99 ,N/A (N/A),2000,00:00 (00:00),DNZY Games,DNZY Games,DNZY Games,DNZY Games
5157,Trivia Vault: Business Trivia,858420,5/17/2018,999,$9.99 ,N/A (N/A),3000,00:00 (00:00),Ripknot Systems,Ripknot Systems,Ripknot Systems,Ripknot Systems
5158,Inca Marbles,862210,6/8/2018,49,$0.49 ,N/A (N/A),10000,00:00 (00:00),Bullid Games,Bullid Games,Bullid Games,Bullid Games
5159,Silent Depth 3D Submarine Simulation,846050,8/20/2018,999,$9.99 ,N/A (N/A),3000,00:00 (00:00),Codeknitters,Codeknitters,Codeknitters,Codeknitters
5160,Cold Blooded Cube,933070,10/15/2018,49,$0.49 ,N/A (N/A),164000,00:00 (00:00),"Online Vision, Danikala","Online Vision, Danikala",Garage Games,Garage Games
5161,25 Cadre of Death,904860,10/22/2018,599,$5.99 ,N/A (N/A),1000,00:00 (00:00),indie_games_studio,indie_games_studio,indie_games_studio,indie_games_studio
5163,Shoottera,804970,2/28/2018,99,$0.99 ,N/A (N/A),4000,00:00 (00:00),RussianDEV,RussianDEV,azimut team,azimut team
5164,Monster Clicker : Idle Halloween Strategy,948510,11/20/2018,0,Free,N/A (N/A),24000,00:00 (00:00),Autotelic Games LLC,Autotelic Games LLC,Autotelic Games LLC,Autotelic Games LLC
5165,Motorbike Garage Mechanic Simulator,750070,3/14/2018,1999,$19.99 ,N/A (N/A),4000,00:00 (00:00),,No Gravity Games,No Gravity Games,
5166,Caramba!,911880,8/14/2018,74,$0.74 ,N/A (N/A),23000,00:00 (00:00),Russian Pirates,Russian Pirates,Russian Pirates,Russian Pirates
5167,Sockman,745660,2/2/2018,399,$3.99 ,N/A (N/A),2000,00:00 (00:00),Sockware,Sockware,Sockware,Sockware
5168,Ms. Squeaker's Home for the Sick,936700,9/28/2018,399,$3.99 ,N/A (N/A),1000,00:00 (00:00),Targon Studios,Targon Studios,Targon Studios,Targon Studios
5169,Splitter Critters,473780,5/15/2018,699,$6.99 ,N/A (N/A),8000,00:00 (00:00),RAC7,RAC7,RAC7,RAC7
5170,Blood of Patriots,775310,2/17/2018,499,$4.99 ,N/A (N/A),2000,00:00 (00:00),12 to 6 Studios LLC,12 to 6 Studios LLC,12 to 6 Studios LLC,12 to 6 Studios LLC
5171,One Bit Arena,803270,3/16/2018,299,$2.99 ,N/A (N/A),1000,00:00 (00:00),Nefrace,Nefrace,Red twice potato,Red twice potato
5172,Qybe,868500,10/23/2018,0,Free,N/A (N/A),1000,00:00 (00:00),Qrakhen,Qrakhen,Qrakhen,Qrakhen
5173,Jigsaw 360,836610,12/7/2018,199,$1.99 ,N/A (N/A),1000,00:00 (00:00),Brett Jackson (Jumbli),Brett Jackson (Jumbli),Head Start Design,Head Start Design
5174,The Ghost of You,990180,12/21/2018,599,$5.99 ,N/A (N/A),1000,00:00 (00:00),Noodletub Games,Noodletub Games,Noodletub Games,Noodletub Games
5175,MazeBot,830470,5/3/2018,0,Free,N/A (N/A),4000,00:00 (00:00),Dynamite Whale,Dynamite Whale,Dynamite Whale,Dynamite Whale
5176,A Story of a Band,856450,6/19/2018,199,$1.99 ,N/A (N/A),1000,00:00 (00:00),Hot Byte Games,Hot Byte Games,Hot Byte Games,Hot Byte Games
5177,Llama Villa,1135180,8/1/2018,299,$2.99 ,N/A (N/A),1000,00:00 (00:00),Sokpop Collective,Sokpop Collective,Sokpop Collective,Sokpop Collective
5178,Animals Memory: Birds,775910,1/10/2018,399,$3.99 ,N/A (N/A),1000,00:00 (00:00),Laush Dmitriy Sergeevich,Laush Dmitriy Sergeevich,Laush Studio,Laush Studio
5179,3DCoat Modding Tool,776920,2/27/2018,2999,$29.99 ,N/A (N/A),2000,00:00 (00:00),Pilgway,Pilgway,Pilgway,Pilgway
5180,Beat the Blitz,748420,3/1/2018,0,Free,N/A (N/A),13000,00:00 (00:00),The Mill,The Mill,Gatorade,Gatorade
5181,Mosaic: Game of Gods II,840240,4/27/2018,399,$3.99 ,N/A (N/A),6000,00:00 (00:00),New Bridge Games,New Bridge Games,New Bridge Games,New Bridge Games
5182,You Have 10 Seconds 3,978640,11/23/2018,299,$2.99 ,N/A (N/A),6000,00:00 (00:00),tamationgames,tamationgames,tamationgames,tamationgames
5183,Portal Journey: Portarius,747050,4/26/2018,299,$2.99 ,N/A (N/A),2000,00:00 (00:00),Dmitry Poznukhov,Dmitry Poznukhov,Dmitry Poznukhov,Dmitry Poznukhov
5184,Throw Anything,746660,7/26/2018,1189,$11.89 ,N/A (N/A),5000,00:00 (00:00),Visual Light,Visual Light,Visual Light,Visual Light
5185,FORWARD,820190,5/1/2018,0,Free,N/A (N/A),10000,00:00 (00:00),Yuuuge Games,Yuuuge Games,Yuuuge Games,Yuuuge Games
5186,Run Jump Fail,781640,5/2/2018,699,$6.99 ,N/A (N/A),2000,00:00 (00:00),Luke O'Connor,Luke O'Connor,Luke O'Connor,Luke O'Connor
5187,Erotic Jigsaw Challenge Vol. 1,860090,6/2/2018,99,$0.99 ,N/A (N/A),2000,00:00 (00:00),BarelyEntertainment,BarelyEntertainment,BarelyEntertainment,BarelyEntertainment
5188,SPEED BOX,886490,7/23/2018,99,$0.99 ,N/A (N/A),12000,00:00 (00:00),sakastudio,sakastudio,sakastudio,sakastudio
5189,Lady's Hentai Mosaic,937730,12/24/2018,99,$0.99 ,N/A (N/A),4000,00:00 (00:00),Wolfgangis,Wolfgangis,Wolfgangis,Wolfgangis
5190,Greed: The Mad Scientist,991960,12/17/2018,509,$5.09 ,N/A (N/A),3000,00:00 (00:00),Urchin Games,Urchin Games,HH-Games,HH-Games
5191,Magic Mouse,985560,7/20/2018,0,Free,N/A (N/A),15000,00:00 (00:00),"Reed Mosby, Riley Shanley, Luke Fritz, Brian Fitzgerald, Nicholas Herink, Caraline Aldis, Karena Williams, Sam Fadare, Eric Bodreau","Reed Mosby, Riley Shanley, Luke Fritz, Brian Fitzgerald, Nicholas Herink, Caraline Aldis, Karena Williams, Sam Fadare, Eric Bodreau",RR Games,RR Games
5192,VR Gallery,512630,10/5/2018,299,$2.99 ,N/A (N/A),1000,00:00 (00:00),HolmCom,HolmCom,HolmCom,HolmCom
5193,Luna and the Moonling,577360,9/21/2018,1499,$14.99 ,N/A (N/A),1000,00:00 (00:00),Greyborn Studios,Greyborn Studios,Greyborn Studios,Greyborn Studios
5194,Carried Away: Winter Sports,788010,2/9/2018,0,N/A,N/A (N/A),18000,00:00 (00:00),Huge Calf Studios,Huge Calf Studios,Huge Calf Studios,Huge Calf Studios
5195,Canek: Quest for Corn [Demo],791300,2/23/2018,0,Free,N/A (N/A),17000,00:00 (00:00),Guami Games,Guami Games,Guami Games,Guami Games
5196,Space Captain McCallery - Episode 1: Crash Landing,852900,7/20/2018,499,$4.99 ,N/A (N/A),25000,00:00 (00:00),Renegade Sector Games,Renegade Sector Games,Renegade Sector Games,Renegade Sector Games
5197,Dude Cops,919170,9/5/2018,0,Free,N/A (N/A),7000,00:00 (00:00),Osgoode Media,Osgoode Media,Osgoode Media,Osgoode Media
5198,Pixel Girl <U+50CF><U+7D20><U+5973><U+5B69>,937140,9/21/2018,499,$4.99 ,N/A (N/A),1000,00:00 (00:00),hongjigame.com,hongjigame.com,hongjigame.com,hongjigame.com
5199,Kill the Dictator,917200,11/6/2018,499,$4.99 ,N/A (N/A),2000,00:00 (00:00),"Afeel inc, Magic Cube","Afeel inc, Magic Cube",Afeel inc,Afeel inc
5200,Heaven & Hell,980490,12/10/2018,334,$3.34 ,N/A (N/A),2000,00:00 (00:00),HH-Games,HH-Games,HH-Games,HH-Games
5202,Alter Army,602300,8/6/2018,499,$4.99 ,N/A (N/A),3000,00:00 (00:00),Vague Pixels,Vague Pixels,Vague Pixels,Vague Pixels
5203,Puppy Chef Academy,921520,9/7/2018,0,Free,N/A (N/A),1000,00:00 (00:00),"CTN Design, LLC","CTN Design, LLC","CTN Design, LLC","CTN Design, LLC"
5205,<U+795B><U+9B45>·<U+5165><U+706D>(<U+795B><U+9B45>2) - Disenchantment Nirvana,972200,11/15/2018,199,$1.99 ,N/A (N/A),2000,00:00 (00:00),LU QI,LU QI,LU QI,LU QI
5206,RoboBall,973170,11/16/2018,699,$6.99 ,N/A (N/A),14000,00:00 (00:00),PS Games,PS Games,PS Games,PS Games
5207,FallenCore,670090,2/26/2018,299,$2.99 ,N/A (N/A),1000,00:00 (00:00),Ad Aspera,Ad Aspera,Arrible,Arrible
5208,Hyper Simon X,878180,8/8/2018,99,$0.99 ,N/A (N/A),4000,00:00 (00:00),NukGames,NukGames,NukGames,NukGames
5209,Submerged: VR Escape the Room,919160,9/6/2018,499,$4.99 ,N/A (N/A),5000,00:00 (00:00),Blue Entropy Studios,Blue Entropy Studios,Blue Entropy Studios,Blue Entropy Studios
5210,Strange Encounter,958650,11/9/2018,0,Free,N/A (N/A),15000,00:00 (00:00),OfficialCH,OfficialCH,OfficialCH,OfficialCH
5211,Cute Cats PuZZles,878780,6/19/2018,99,$0.99 ,N/A (N/A),18000,00:00 (00:00),"Nikita "" Ghost_RUS""","Nikita ""Ghost_RUS""",Ghost_RUS Games,Ghost_RUS Games
5213,"Till the dawn, waiting",761760,1/12/2018,399,$3.99 ,N/A (N/A),3000,00:00 (00:00),underDOGS Gaming Private Limited,underDOGS Gaming Private Limited,underDOGS Gaming Private Limited,underDOGS Gaming Private Limited
5214,Ground Runner: Trials,759060,10/25/2018,1999,$19.99 ,N/A (N/A),10000,00:00 (00:00),Astrofish Games,Astrofish Games,Astrofish Games Ltd,Astrofish Games Ltd
5215,The 9th Gate,697130,10/17/2018,599,$5.99 ,N/A (N/A),3000,00:00 (00:00),Spacepup Entertainment,Spacepup Entertainment,Spacepup Entertainment,Spacepup Entertainment
5216,Panzer Doctrine,709880,9/3/2018,1499,$14.99 ,N/A (N/A),1000,00:00 (00:00),Z9K Games,Z9K Games,Slitherine Ltd.,Slitherine Ltd.
5217,Deadstep,751470,3/9/2018,499,$4.99 ,N/A (N/A),4000,00:00 (00:00),Sangwoon Jin,Sangwoon Jin,FLUXJIN,FLUXJIN
5218,Fritz Chess 16 Steam Edition,763270,4/3/2018,3999,$39.99 ,N/A (N/A),2000,00:00 (00:00),ChessBase GmbH,ChessBase GmbH,ChessBase GmbH,ChessBase GmbH
5219,Setup Developer Tool 2018,840690,5/17/2018,1999,$19.99 ,N/A (N/A),1000,00:00 (00:00),Tim McArthur,Tim McArthur,Monkey Face Software LLC,Monkey Face Software LLC
5220,Ray of Light,891100,7/12/2018,299,$2.99 ,N/A (N/A),2000,00:00 (00:00),SAFING,SAFING,Droid Riot,Droid Riot
5221,Cosa Nostra,954000,11/13/2018,999,$9.99 ,N/A (N/A),5000,00:00 (00:00),Nicholas Rizzo,Nicholas Rizzo,Nicholas Rizzo,Nicholas Rizzo
5222,Sit on bottle,776820,1/11/2018,499,$4.99 ,N/A (N/A),2000,00:00 (00:00),Laush Dmitriy Sergeevich,Laush Dmitriy Sergeevich,Laush Studio,Laush Studio
5224,The Sibling Experiment,568300,5/25/2018,0,Free,N/A (N/A),10000,00:00 (00:00),Godline,Godline,Visual Wordplay,Visual Wordplay
5225,<U+95EF><U+5173><U+6740>II,985680,12/17/2018,0,Free,N/A (N/A),14000,00:00 (00:00),<U+54B8><U+9C7C><U+5DE5><U+4F5C><U+5BA4>,<U+54B8><U+9C7C><U+5DE5><U+4F5C><U+5BA4>,<U+54B8><U+9C7C><U+5DE5><U+4F5C><U+5BA4>,<U+54B8><U+9C7C><U+5DE5><U+4F5C><U+5BA4>
5226,Starman's VR Experience,810760,2/20/2018,0,Free,N/A (N/A),27000,00:00 (00:00),Playful Armadillo,Playful Armadillo,Playful Armadillo,Playful Armadillo
5227,Pixel Traffic: Highway Racing,867730,6/6/2018,49,$0.49 ,N/A (N/A),8000,00:00 (00:00),For Kids,For Kids,For Kids,For Kids
5229,Thunderbolt,803390,2/26/2018,199,$1.99 ,N/A (N/A),18000,00:00 (00:00),LillyWelland Inc.,LillyWelland Inc.,Bitlock Studio,Bitlock Studio
5231,Walhall,781800,1/26/2018,499,$4.99 ,N/A (N/A),12000,00:00 (00:00),"TheDreik, Xeneder","TheDreik, Xeneder",TheDreik,TheDreik
5232,Nogibator: Way Of Legs,754330,2/14/2018,299,$2.99 ,N/A (N/A),5000,00:00 (00:00),"TheDreik, Xitilon","TheDreik, Xitilon",Xitilon,Xitilon
5233,Medical verdict,891310,10/1/2018,499,$4.99 ,N/A (N/A),1000,00:00 (00:00),Volokitin Andrey,Volokitin Andrey,Volokitin Andrey,Volokitin Andrey
5234,Temptation,825000,3/29/2018,399,$3.99 ,N/A (N/A),3000,00:00 (00:00),DIEDEMOR STUDIO GAMES,DIEDEMOR STUDIO GAMES,Laush Studio,Laush Studio
5235,Wunderwaffe,903160,7/27/2018,299,$2.99 ,N/A (N/A),7000,00:00 (00:00),GiBar,GiBar,RoBot,RoBot
5236,Burden,783310,8/1/2018,899,$8.99 ,N/A (N/A),2000,00:00 (00:00),Black Book Development,Black Book Development,Black Book Development,Black Book Development
5237,Trivia Vault: Fashion Trivia,860350,5/24/2018,99,$0.99 ,N/A (N/A),5000,00:00 (00:00),Ripknot Systems,Ripknot Systems,Ripknot Systems,Ripknot Systems
5238,Hentai Words,875430,6/19/2018,99,$0.99 ,N/A (N/A),6000,00:00 (00:00),Hentai.US,Hentai.US,Hentai.US,Hentai.US
